text;label;STAWN
PODGRUPA: FIS- | MATNR: FIS-KOTWAF097895S | NAZWAPL: FIS-KOTWA FWA  8/80    045789 + | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;40;73181900
PODGRUPA: 3104 | MATNR: 3104060090PZBT | NAZWAPL: U06.0X090-US-PZ-B-55  WKR.UNIX STOZ.+ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102420180B88D931S | NAZWAPL: S42.0X180-6K-B-45-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1527 | MATNR: 1527240150BD934K | NAZWAPL: NM24X1.5B  NAKRETKA DIN934 | AVAILABLE: 26,35,38,39;39;73181699
PODGRUPA: I3203 | MATNR: I3203160160A4571T | NAZWAPL: INOX-H16.0X160-6K-A4 WKR.DO DREW.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: I1101 | MATNR: I1101140190A48933T | NAZWAPL: INOX-S14.0X190-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 6499 | MATNR: 6499U2CZAS | NAZWAPL: UCHWYT DO KABLI  U2  CZARNY        03102 | AVAILABLE: 3,24,48;3;39269097
PODGRUPA: I1101 | MATNR: I1101120055A27IT | NAZWAPL: INOX-S12.0X055-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101120140A47933T | NAZWAPL: INOX-S12.0X140-6K-A4-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101240060B10D933T | NAZWAPL: S24.0X060-6K-B-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102180180S10I014T | NAZWAPL: S18.0X180-6K-S-48-10.9- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101200040A47933T | NAZWAPL: INOX-S20.0X040-6K-A4-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1112 | MATNR: 1112120025S10125T | NAZWAPL: S12.0X025-6K-S-1.25-10.9 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 6302 | MATNR: 6302020OC1X07M | NAZWAPL: GAL-LINA STAL. 2.0 OCYNK.(1.2+0.8PCV)+ | AVAILABLE: 10,11;10;73121049
PODGRUPA: 1112 | MATNR: 1112240150S10200T | NAZWAPL: S24.0X150-6K-S-2.00-10.9 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1101 | MATNR: 1101200070B58D933K | NAZWAPL: S20.0X070-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1338 | MATNR: 1338060055IMS10T | NAZWAPL: W06.0X055-WS-IM-S-18-10.9 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1102 | MATNR: 1102220080S10D931S | NAZWAPL: S22.0X080-6K-S-50-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1105 | MATNR: 1105050018B58T | NAZWAPL: S05.0X018-6PZ-B-05.8 SRUBA | AVAILABLE: 22,31,32;31;73181582
PODGRUPA: 1101 | MATNR: 1101080055GF88933T | NAZWAPL: S08.0X055-6K-GF-8.8 ISO FIT DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 5301 | MATNR: 530107018020BKOMPK | NAZWAPL: 630-HDL-7.0X180X20B HAK TYP L DO DREW.!# | AVAILABLE: 3,20;20;73181300
PODGRUPA: 3203 | MATNR: 3203080060BD571T | NAZWAPL: H08.0X060-6K----B WKR.DREW DIN571 | AVAILABLE: 17,19;17;73181100
PODGRUPA: 1610 | MATNR: 1610016100OD47F11T | NAZWAPL: PIERSC.OSAD.SPR.Z. 16X1.0 OX DIN471 F11 | AVAILABLE: 41,44;41;73182100
PODGRUPA: 1101 | MATNR: 1101180050S10D933T | NAZWAPL: S18.0X050-6K-S-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102140080B10D931S | NAZWAPL: S14.0X080-6K-B-35-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102160200B88D931S | NAZWAPL: S16.0X200-6K-B-45-08.8- SRUBA DIN931 + | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101080030G88D933T | NAZWAPL: S08.0X030-6K-G-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1308 | MATNR: 1308050035IMBT | NAZWAPL: W05.0X035-WS-IM-B-04.8 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1101 | MATNR: 1101420260S88D933T | NAZWAPL: S42.0X260-6K-S-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1501 | MATNR: 1501300S08D934S | NAZWAPL: NM30S-KL.8  NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: 1101 | MATNR: 1101200030B88OC15K | NAZWAPL: S20.0X030-6K-B-08.8- SR.DIN933 OC 15MIK | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1101 | MATNR: 1101100200S88D933T | NAZWAPL: S10.0X200-6K-S-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1101 | MATNR: I1101060025A48IT | NAZWAPL: INOX-S06.0X025-6K-A4 80 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 3103 | MATNR: 3103040055PZBOC15T | NAZWAPL: U04.0X055-US-PZ-B 15mik   WKR.UNIX STOZ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1205 | MATNR: 1205100006ZWB4766T | NAZWAPL: V10.0X006-VD-ZW-B-ISO4766 WK.DOCI.14H | AVAILABLE: 3,24,25,49;24;73181542
PODGRUPA: I1101 | MATNR: I1101200090A47933T | NAZWAPL: INOX-S20.0X090-6K-A4-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1308 | MATNR: 1308040018IMB88T | NAZWAPL: W04.0X018-WS-IM-B-08.8 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1301 | MATNR: 1301060035IM5BT | NAZWAPL: W06.0X035-WK IM5-B-4.8  KULI. MRP+ | AVAILABLE: 27,29;29;73181568
PODGRUPA: 3801 | MATNR: 3801060016BT | NAZWAPL: SDM 6.0X.16B   SZPILKA DWUSTRONNA | AVAILABLE: 23,24,25;24;73181542
PODGRUPA: 3103 | MATNR: 3103050045PZCT | NAZWAPL: U05.0X045-US-PZ-C      WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1314 | MATNR: 1314050018PHBT | NAZWAPL: W05.0X018-WW-PH-B METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: I3104 | MATNR: I3104060050PZA2T | NAZWAPL: INOX-U06.0X050/30-US-PZ-A2  WKR.STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1338 | MATNR: 1338200090IMB10T | NAZWAPL: W20.0X090-WS-IM-B-46-10.9 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1306 | MATNR: 1306025010PZBIT | NAZWAPL: W02.5X010-WS-PZ-B METR.STOZ.ISO7046 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1102 | MATNR: 1102240100S12D931S | NAZWAPL: S24.0X100-6K-S-54-12.9 SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102120050S88D931K | NAZWAPL: S12.0X050-6K-S-30-08.8 SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3105 | MATNR: 3105060035PZBT | NAZWAPL: U06.0X035-UT-PZ-B   WKR.UNIX SOCZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: I1101 | MATNR: I1101450200A2D933T | NAZWAPL: INOX-S45.0X200-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1338 | MATNR: 1338040025IMB1016T | NAZWAPL: W04.0X025-WS-IM-B-10.9 STOZ.DIN RAL9016 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1109 | MATNR: 1109100135BD603K | NAZWAPL: S10.0X135-ZG-B- SR.ZAMK.GRZYBK. DIN603 | AVAILABLE: 33,49;33;73181595
PODGRUPA: I1101 | MATNR: I1101200040A48933S | NAZWAPL: INOX-S20.0X040-6K-A4 80- SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 3104 | MATNR: 3104060180PZB12T | NAZWAPL: U06.0X180-US-PZ-B-95 WKR.UNIX STOZ.12mik | AVAILABLE: 19,22;22;73181499
PODGRUPA: 5352 | MATNR: 5352200050B10D976S | NAZWAPL: PG-M20X500B-10.9 PRET GWINTOW. DIN975 | AVAILABLE: 24,25;25;73181548
PODGRUPA: 1102 | MATNR: 1102240360S88I014T | NAZWAPL: S24.0X360-6K-S-73-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101080020A28933T | NAZWAPL: INOX-S08.0X020-6K-A2 -80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 3103 | MATNR: 3103045035PZAT | NAZWAPL: U04.5X035-US-PZ-A      WKR.UNIX STOZ.+ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102300400B88D931S | NAZWAPL: S30.0X400-6K-B-85-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1118 | MATNR: 1118240100B88D444T | NAZWAPL: S24.0X100-SO-B-08.8 SRUBA OCZKOWA D444 | AVAILABLE: 20,33;33;73181595
PODGRUPA: I1101 | MATNR: I1101220120A47IT | NAZWAPL: INOX-S22.0X120-6K-A4 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102270170B58D931K | NAZWAPL: S27.0X170-6K-B-66-05.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: I1101 | MATNR: I1101100045A48933T | NAZWAPL: INOX-S10.0X045-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101480070S88D933T | NAZWAPL: S48.0X070-6K-S-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 3104 | MATNR: 3104060150PZAT | NAZWAPL: U06.0X150-US-PZ-A-75  WKR.UNIX STOZ. + | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1319 | MATNR: 1319020008ZWSI207T | NAZWAPL: W02.0X008-WC-ZW-S METR.CYL.ISO1207 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1301 | MATNR: 1301060060IMC88T | NAZWAPL: W06.0X060-WK-IM-C-08.8  KULI. MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1338 | MATNR: 1338160060IMB10T | NAZWAPL: W16.0X060-WS-IM-B-10.9 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1112 | MATNR: 1112120035B88150IT | NAZWAPL: S12.0X035-6K-B-1.50-08.8 SRUBA ISO8676 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1102 | MATNR: 1102180100B88I014T | NAZWAPL: S18.0X100-6K-B-42-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101080008A2D933T | NAZWAPL: INOX-S08.0X008-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102140100S88I014T | NAZWAPL: S14.0X100-6K-S-34-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101240035A48933T | NAZWAPL: INOX-S24.0X035-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101120190A48IT | NAZWAPL: INOX-S12.0X190-6K-A4 80 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101300200S10I017T | NAZWAPL: S30.0X200-6K-S-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1401 | MATNR: 1401080160AD126T | NAZWAPL: P08.0X16.0X1.6-A  PODKLADKA DIN126 | AVAILABLE: 42,50;42;73182200
PODGRUPA: 1118 | MATNR: 1118060060B88D444T | NAZWAPL: S06.0X060-SO-B-08.8 SRUBA OCZKOWA D444 | AVAILABLE: 20,33;33;73181595
PODGRUPA: 1401 | MATNR: 1401390720B2HD125T | NAZWAPL: P39.0X72.0X6.0-B PODKLADKA DIN125A 200HV | AVAILABLE: 42,50;42;73182200
PODGRUPA: I1421 | MATNR: I142111017010A288T | NAZWAPL: INOX-P11.0X17.0X1.0 A2 PODKLADKA DIN988 | AVAILABLE: 42,48;42;73182200
PODGRUPA: 3105 | MATNR: 3105035016ZWBT | NAZWAPL: U03.5X016-UT-ZW-B      WKR.UNIX SOCZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101480070S88I017T | NAZWAPL: S48.0X070-6K-S-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1401 | MATNR: 1401220BD125K | NAZWAPL: P22.0X39.0X3.0-B  PODKLADKA DIN125+ | AVAILABLE: 42,50;42;73182200
PODGRUPA: I1101 | MATNR: I1101120065A47933T | NAZWAPL: INOX-S12.0X065-6K-A4-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101030030A27933T | NAZWAPL: INOX-S03.0X030-6K-A2-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102160055S10I014T | NAZWAPL: S16.0X055-6K-S-38-10.9- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102360340S88I014T | NAZWAPL: S36.0X340-6K-S-97-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 4907 | MATNR: 49071/4055WS | NAZWAPL: KW/UCHWYT MAGNET.1/4 UNI. 55MM  WIHA | AVAILABLE: 51,57;57;82079030
PODGRUPA: 1401 | MATNR: 1401NAWAGEK | NAZWAPL: PODKLADKI NA WAGE | AVAILABLE: 42,50;42;73182200
PODGRUPA: I3199 | MATNR: I3199040016PZA2T | NAZWAPL: INOX-999UW4.0X16K-PH A2AMICA- | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1308 | MATNR: 1308040012IMB10T | NAZWAPL: W04.0X012-WS-IM-B-10.9 STOZ. MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1102 | MATNR: 1102240140G88D931T | NAZWAPL: S24.0X140-6K-G-60-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1306 | MATNR: 1306050035PHBK | NAZWAPL: W05.0X035-WS-PH-B        METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 5399 | MATNR: 5399048050LIWBS | NAZWAPL: LIA-ISO TAK WKRET4.8X.50.9B | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;22;73181499
PODGRUPA: 1111 | MATNR: 1111160070A88S | NAZWAPL: S16.0X070-ZS-A-08.8- SR.ZAMK.STOZK. | AVAILABLE: 32,33;33;73181595
PODGRUPA: 1102 | MATNR: 1102240180B10D931T | NAZWAPL: S24.0X180-6K-B-60-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101270200S10I017T | NAZWAPL: S27.0X200-6K-S-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1103 | MATNR: 1103140040R10D692T | NAZWAPL: S14.0X040-6P-R-10.9- SRUBA KOLN.DIN6921 | AVAILABLE: 31,32;32;73181588
PODGRUPA: I1314 | MATNR: I1314016012HA2798T | NAZWAPL: INOX-W01.6X012-WW-PH-A2 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1109 | MATNR: 1109160050G88D603S | NAZWAPL: S16.0X050-ZG-G-38-08.8-SR.ZAM.GRZYB. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 2499 | MATNR: 2499060012RURT | NAZWAPL: NIT/R06.0X12.0 NIT RURKOWYBN946- | AVAILABLE: 3,43,61;61;83082000
PODGRUPA: I1314 | MATNR: I1314080010ZA2798T | NAZWAPL: INOX-W08.0X010-WW-PZ-A2 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1101 | MATNR: 1101300140S88D933T | NAZWAPL: S30.0X140-6K-S-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 3101 | MATNR: 3101045020PZCT | NAZWAPL: U04.5X020-UP-PZ-C      WKR.UNIX PODK. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 6302 | MATNR: 6302080OC6X07CZM | NAZWAPL: GAL-LINA STAL. 8.0 OCYNK(5+3 PCV)CZARNA | AVAILABLE: 10,11;10;73121049
PODGRUPA: 3105 | MATNR: 3105035013PZBT | NAZWAPL: U03.5X013-UT-PZ-B      WKR.UNIX SOCZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1338 | MATNR: 1338120035IMB10T | NAZWAPL: W12.0X035-WS-IM-B-10.9 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: I1314 | MATNR: I1314050028ZA4798T | NAZWAPL: INOX-W05.0X028-WW-PZ-A4 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1199 | MATNR: 119908001635BGT | NAZWAPL: S08.0X016-B- SR.ZAMK.GRZYBK POD. 3.5 | AVAILABLE: 25,29,31,32,33;33;73181595
PODGRUPA: 1101 | MATNR: 1101240110B58D933S | NAZWAPL: S24.0X110-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1109 | MATNR: 1109120170BD603K | NAZWAPL: S12.0X170-ZG-B-36- SR.ZAMK.GRZYBK.+ | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1101 | MATNR: 1101300380S88I017T | NAZWAPL: S30.0X380-6K-S-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 3203 | MATNR: 3203050020BD571T | NAZWAPL: H05.0X020-6K----B WKR.DREW DIN571 | AVAILABLE: 17,19;17;73181100
PODGRUPA: 1655 | MATNR: 1655023005ALDT | NAZWAPL: NITOKOLEK 2.3X5AL DIN1476 | AVAILABLE: 45,50;45;73182900
PODGRUPA: 1112 | MATNR: 1112080030S10100S | NAZWAPL: S08.0X030-6K-S-1.00-10.9-SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1102 | MATNR: 1102220170S88I014T | NAZWAPL: S22.0X170-6K-S-56-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101180025A2D933T | NAZWAPL: INOX-S18.0X025-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1112 | MATNR: 1112100016S10125T | NAZWAPL: S10.0X016-6K-S-1.25-10.9 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1101 | MATNR: 1101120045GF88933T | NAZWAPL: S12.0X045-6K-GF-8.8 ISO FIT DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102330140B88D931T | NAZWAPL: S33.0X140-6K-B-72-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102220270S88D931T | NAZWAPL: S22.0X270-6K-S-69-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101100070B58D933T | NAZWAPL: S10.0X070-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1308 | MATNR: 1308060020IMC10T | NAZWAPL: W06.0X020-WS-IM-C-10.9 STOZ.DIIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: I1101 | MATNR: I1101270190A2D933T | NAZWAPL: INOX-S27.0X190-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1528 | MATNR: 1528120100B04D439T | NAZWAPL: NM12X1.0B KL.4 NAKRETKA NISKA DIN 439 | AVAILABLE: 38,39;38;73181692
PODGRUPA: 1202 | MATNR: 1202080025IMS914T | NAZWAPL: V08.0X025-VD-IM-S-DIN914 WK.DOCI.45H | AVAILABLE: 24,25;25;73181548
PODGRUPA: 3811 | MATNR: 3811080035S88D835T | NAZWAPL: SDM8X35S KL.8.8 SZPILKA DWUSTR DIN835 | AVAILABLE: 24,25;25;73181548
PODGRUPA: 3103 | MATNR: 3103050020PZCOC12T | NAZWAPL: U05.0X020-US-PZ-C  WKR.UNIX.STOŻ. 12MIKR | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101200050B10D933T | NAZWAPL: S20.0X050-6K-B-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1308 | MATNR: 1308060030IMB10T | NAZWAPL: W06.0X030-WS-IM-B-10.9 STOZ. MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1308 | MATNR: 1308080080IMB10S | NAZWAPL: W08.0X080-WS-IM-B-10.9 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1101 | MATNR: 1101120045S58D933T | NAZWAPL: S12.0X045-6K-S-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1102 | MATNR: 1102300080S88D931K | NAZWAPL: S30.0X080-6K-S-66-08.8 SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1599 | MATNR: 1599300060SCYLTRS | NAZWAPL: NTR 30X6S NAKRETKA TRAPEZOWA CYLINDR | AVAILABLE: 3,36,37,38,39;39;73181699
PODGRUPA: 1527 | MATNR: 1527270200S10D934S | NAZWAPL: NM27X2.0S-KL.10 NAKRETKA DIN934 | AVAILABLE: 26,35,38,39;39;73181699
PODGRUPA: 1102 | MATNR: 1102300110B88D931T | NAZWAPL: S30.0X110-6K-B-66-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102040050S88D931T | NAZWAPL: S04.0X050-6K-S-14-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1505 | MATNR: 1505160R10D6927T | NAZWAPL: NM16R-KL.10 NAKRETKA KOLNIERZ DIN6927 | AVAILABLE: 38,39;39;73181699
PODGRUPA: I1101 | MATNR: I1101120170A48933T | NAZWAPL: INOX-S12.0X170-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1319 | MATNR: 1319060025IMO88T | NAZWAPL: W06.0X025-WC-IM-O M.CYLI. 8.8- | AVAILABLE: 27,29;29;73181568
PODGRUPA: I1101 | MATNR: I1101050014A4D933T | NAZWAPL: INOX-S05.0X014-6K-A4 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1501 | MATNR: 1501100B08OC08K | NAZWAPL: NM10B-KL.8  NAKRETKA DIN934 OC.8MIK | AVAILABLE: 37,38,39,49;38;73181692
PODGRUPA: 1314 | MATNR: 1314050020PZBT | NAZWAPL: W05.0X020-WW-PZ-B METR.WALC.+ | AVAILABLE: 27,29;27;73181558
PODGRUPA: I3103 | MATNR: I3103045100PZA4T | NAZWAPL: INOX-U04.5X100-US-PZ-A4  WKR.UNIX STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: I1101 | MATNR: I1101060120A27933T | NAZWAPL: INOX-S06.0X120-6K-A2-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102180140S10D931T | NAZWAPL: S18.0X140-6K-S-48-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102100110GF88931T | NAZWAPL: S10.0X110-6K-GF-26-08.8- DIN931 ISO FIT | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3107 | MATNR: 3107035035PZBT | NAZWAPL: U03.5X035-UW-PZ-B      WKR.UNIX WALC.+ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 6799 | MATNR: 6799120057RS | NAZWAPL: WIERTLA DO DR.12.0X57L DNWSW HM PR- | AVAILABLE: 54,55,56;56;82075090
PODGRUPA: 1501 | MATNR: 1501360B8D934T | NAZWAPL: NM36B-KL.8  NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: 1199 | MATNR: 1199060022A58T | NAZWAPL: S06.0X022-6K-A-05.8- SRUBA- | AVAILABLE: 25,29,31,32,33;31;73181582
PODGRUPA: 3899 | MATNR: 3899070120050SJS | NAZWAPL: SDM 7X120/50S SZPILKA JEDNOSTR. | AVAILABLE: 23,24,25;24;73181542
PODGRUPA: 1202 | MATNR: 1202030006IMS914T | NAZWAPL: V03.0X006-VD-IM-S-DIN914 WK.DOCI.45H | AVAILABLE: 24,25;25;73181548
PODGRUPA: I1426 | MATNR: I1426120200A4D433T | NAZWAPL: INOX-P12.0X20.0X2.0-A4  PODKLADKA DIN433 | AVAILABLE: 41,42;42;73182200
PODGRUPA: I3203 | MATNR: I3203060140A2571T | NAZWAPL: INOX-H06.0X140-6K-A2 WKR.DO DREW.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 1101 | MATNR: 1101200110B58D933K | NAZWAPL: S20.0X110-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1101 | MATNR: 1101050016B88D933T | NAZWAPL: S05.0X016-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1104 | MATNR: 1104080120R10D692T | NAZWAPL: S08.0X120-6P-R-22-10.9- SRUBA KOLN D6921 | AVAILABLE: 31,32;32;73181588
PODGRUPA: 1655 | MATNR: 1655050012SIT | NAZWAPL: NITOKOLEK 5.0X12S ISO8746 | AVAILABLE: 45,50;45;73182900
PODGRUPA: 1306 | MATNR: 1306020005PHBIT | NAZWAPL: W02.0X005-WS-PH-B METR.STOZ.ISO7046 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1314 | MATNR: 1314060050PHBT | NAZWAPL: W06.0X050-WW-PH-B METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1499 | MATNR: 1499160GD6916S | NAZWAPL: P16.0X30.0X4.0-HV PODKLADKA DIN6916 | AVAILABLE: 3,4,37,41,42,49;42;73182200
PODGRUPA: 1102 | MATNR: 1102360190S10D931T | NAZWAPL: S36.0X190-6K-S-84-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1308 | MATNR: 1308040008IMA10T | NAZWAPL: W04.0X008-WS-IM-A-10.9 STOZ.MRP | AVAILABLE: 27,29;29;73181568
