MATNR;NAZWAPL;STAWN;PODGRUPA;OPIS;MATERIAL;PODGRUPA_WIELKOSC;PODGRUPA_ILOSC_KODOW;PODGRUPA_ILOSC_UZUPELNONYCH
1112240060S10150IT;S24.0X060-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X060-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240060S10200IT;S24.0X060-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X060-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240070S10150IT;S24.0X070-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X070-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240070S10200IT;S24.0X070-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X070-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240080S10150IT;S24.0X080-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X080-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240080S10200IT;S24.0X080-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X080-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240090S10150IT;S24.0X090-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X090-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240090S10200IT;S24.0X090-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X090-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240100S10150IT;S24.0X100-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X100-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240100S10200IT;S24.0X100-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X100-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240110S10150IT;S24.0X110-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X110-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240110S10200IT;S24.0X110-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X110-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240120S10150IT;S24.0X120-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X120-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240120S10200IT;S24.0X120-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X120-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240130S10150IT;S24.0X130-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X130-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240130S10200IT;S24.0X130-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X130-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240140S10150IT;S24.0X140-6K-S-1.50-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X140-6K-S-1.50-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112240150S10200IT;S24.0X150-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S24.0X150-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300060S10200IT;S30.0X060-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X060-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300070S10200IT;S30.0X070-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X070-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300080S10200IT;S30.0X080-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X080-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300090S10200IT;S30.0X090-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X090-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300100S10200IT;S30.0X100-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X100-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300110S10200IT;S30.0X110-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X110-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300120S10200IT;S30.0X120-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X120-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300130S10200IT;S30.0X130-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X130-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300140S10200IT;S30.0X140-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X140-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300150S10200IT;S30.0X150-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X150-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112300160S10200IT;S30.0X160-6K-S-2.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S30.0X160-6K-S-2.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360080S10300IT;S36.0X080-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X080-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360090S10300IT;S36.0X090-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X090-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360100S10300IT;S36.0X100-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X100-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360110S10300IT;S36.0X110-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X110-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360120S10300IT;S36.0X120-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X120-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360130S10300IT;S36.0X130-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X130-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360140S10300IT;S36.0X140-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X140-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360150S10300IT;S36.0X150-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X150-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112360160S10300IT;S36.0X160-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S36.0X160-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112420140S10300IT;S42.0X140-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S42.0X140-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112420160S10300IT;S42.0X160-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S42.0X160-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112420180S10300IT;S42.0X180-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S42.0X180-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1112420200S10300IT;S42.0X200-6K-S-3.00-10.9 SRUBA ISO8676;;1112;Śruba z łbem sześciokątnym z gwintem drobnozwojnym na całości S42.0X200-6K-S-3.00-10.9 SRUBA ISO8676;st-stal-weglowa;1310;2;1109
1118120150B88D444T;S12.0X150-SO-B-08.8 SRUBA OCZKOWA D444;;1118;S12.0X150-SO-B-08.8 SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118160065B46D444S;S16.0X065-SO-4.6-B- SRUBA OCZKOWA DIN444;;1118;S16.0X065-SO-4.6-B- SRUBA OCZKOWA DIN444;st-stal-weglowa;114;2;100
1118160150BD444T;S16.0X150-SO-B- SRUBA OCZKOWA D444;;1118;S16.0X150-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118160200BD444T;S16.0X200-SO-B- SRUBA OCZKOWA D444;;1118;S16.0X200-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118200150BD444T;S20.0X150-SO-B- SRUBA OCZKOWA D444;;1118;S20.0X150-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118200160R88D444T;S20.0X160-SO-R-08.8 SRUBA OCZKOWA D444;;1118;S20.0X160-SO-R-08.8 SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240080BD444T;S24.0X080-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X080-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240090BD444T;S24.0X090-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X090-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240110BD444T;S24.0X110-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X110-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240130BD444T;S24.0X130-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X130-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240150BD444T;S24.0X150-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X150-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240170BD444T;S24.0X170-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X170-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240180BD444T;S24.0X180-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X180-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1118240200BD444T;S24.0X200-SO-B- SRUBA OCZKOWA D444;;1118;S24.0X200-SO-B- SRUBA OCZKOWA D444;st-stal-weglowa;114;2;100
1199050040S127379T;S05.0X040/6-12.9-S SR.PASOWANA ISO7379;;1199;Śruby - inne S05.0X040/6-12.9-S SR.PASOWANA ISO7379;st-stal-weglowa;318;5;272
1199060006TXC10T;S6.0X006 -T30-ZNNI C-10.9 MIN.8QM720HRS;;1199;Śruby - inne S6.0X006 -T30-ZNNI C-10.9 MIN.8QM720HRS;st-stal-weglowa;318;5;272
1199060010B58D404T;S06.0X010-B-05.8 DIN404 SRUBA DO PLOMB;;1199;Śruby - inne S06.0X010-B-05.8 DIN404 SRUBA DO PLOMB;st-stal-weglowa;318;5;272
1199060012B58D404T;S06.0X012-B-05.8 DIN404 SRUBA DO PLOMB;;1199;Śruby - inne S06.0X012-B-05.8 DIN404 SRUBA DO PLOMB;st-stal-weglowa;318;5;272
1199060016B888678T;S06.0X016-ZG-B-08.8- ZAMK.GRZYBK.ISO8678;;1199;Śruby - inne S06.0X016-ZG-B-08.8- ZAMK.GRZYBK.ISO8678;st-stal-weglowa;318;5;272
1199060016S58D404T;S06.0X016-S-05.8 DIN404 SRUBA DO PLOMB;;1199;Śruby - inne S06.0X016-S-05.8 DIN404 SRUBA DO PLOMB;st-stal-weglowa;318;5;272
1199060020PAD34810;S6K M6X20 POLIAMID ŚRUBA  DIN34810;;1199;Śruby - inne S6K M6X20 POLIAMID ŚRUBA  DIN34810;st-stal-weglowa;318;5;272
1199060050BD444T;S06.0X050-SO-B- SRUBA OCZKOWA DIN444;;1199;Śruby - inne S06.0X050-SO-B- SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199080012O10BN06T;S08.0X012-IM-O-10.9- BN1206;;1199;Śruby - inne S08.0X012-IM-O-10.9- BN1206;st-stal-weglowa;318;5;272
1199080016S10BN06T;S08.0X016-IM-S-10.9- BN1206  ;;1199;Śruby - inne S08.0X016-IM-S-10.9- BN1206;st-stal-weglowa;318;5;272
1199080025B88T;S08.0X025-ZG-B-08.8- ZAMK.GRZYBK.ISO8678;;1199;Śruby - inne S08.0X025-ZG-B-08.8- ZAMK.GRZYBK.ISO8678;st-stal-weglowa;318;5;272
1199080040B88T;S08.0X040-ZG-B-08.8- ZAMK.GRZYBK.ISO8678;;1199;Śruby - inne S08.0X040-ZG-B-08.8- ZAMK.GRZYBK.ISO8678;st-stal-weglowa;318;5;272
1199080045S127379T;S08.0X045/10-12.9-S SR.PASOWANA ISO7379;;1199;Śruby - inne S08.0X045/10-12.9-S SR.PASOWANA ISO7379;st-stal-weglowa;318;5;272
1199080055S127379T;S08.0X055/10-12.9-S SR.PASOWANA ISO7379;;1199;Śruby - inne S08.0X055/10-12.9-S SR.PASOWANA ISO7379;st-stal-weglowa;318;5;272
1199080060B88D444T;S08.0X060-SO-B-08.8 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S08.0X060-SO-B-08.8 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199080100B88D444T;S08.0X100-SO-B-08.8 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S08.0X100-SO-B-08.8 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199100025B88561BT;S10.0X025-B-V-8.8 SRUBA DIN561B;;1199;Śruby - inne S10.0X025-B-V-8.8 SRUBA DIN561B;st-stal-weglowa;318;5;272
1199100025BSZWT;SZWM10X.25B-RYS.185-2008;;1199;Śruby - inne SZWM10X.25B-RYS.185-2008;st-stal-weglowa;318;5;272
1199100040S127379S;S10.0X040/12-12.9-S SR.PASOWANA ISO7379 ;;1199;Śruby - inne S10.0X040/12-12.9-S SR.PASOWANA ISO7379;st-stal-weglowa;318;5;272
1199100080B1288D4T;S10.0X080-SO-B-08.8 S.OCZKO.OC.12 DIN444;;1199;Śruby - inne S10.0X080-SO-B-08.8 S.OCZKO.OC.12 DIN444;st-stal-weglowa;318;5;272
1199100080B88D444T;S10.0X080-SO-B-08.8 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S10.0X080-SO-B-08.8 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199100140B88D444S;S10.0X140-SO-B-08.8 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S10.0X140-SO-B-08.8 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199120025R888678T;S12.0X025-ZG-R-08.8- ZAMK.GRZYBK.ISO8678;;1199;Śruby - inne S12.0X025-ZG-R-08.8- ZAMK.GRZYBK.ISO8678;st-stal-weglowa;318;5;272
1199120035G46D799S;S12.0X35-6K-G-04.6- SRUBA DIN7990   ;;1199;Śruby - inne S12.0X35-6K-G-04.6- SRUBA DIN7990;st-stal-weglowa;318;5;272
1199120085B88ZG5K;S12.0X085-ZG-B-50-08.8 F=5;;1199;Śruby - inne S12.0X085-ZG-B-50-08.8 F=5;st-stal-weglowa;318;5;272
1199120100B88D444T;S12.0X100-SO-B-08.8 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S12.0X100-SO-B-08.8 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199160045G46D799S;S16.0X45-6K-G-04.6- SRUBA DIN7990   ;;1199;Śruby - inne S16.0X45-6K-G-04.6- SRUBA DIN7990;st-stal-weglowa;318;5;272
1199160055G46D799S;S16.0X55-6K-G-04.6- SRUBA DIN7990   ;;1199;Śruby - inne S16.0X55-6K-G-04.6- SRUBA DIN7990;st-stal-weglowa;318;5;272
1199160060G46D799S;S16.0X60-6K-G-04.6- SRUBA DIN7990   ;;1199;Śruby - inne S16.0X60-6K-G-04.6- SRUBA DIN7990;st-stal-weglowa;318;5;272
1199160065GD7990S;S16.0X65-6K-G-04.6- SRUBA DIN7990   ;;1199;Śruby - inne S16.0X65-6K-G-04.6- SRUBA DIN7990;st-stal-weglowa;318;5;272
1199160080G88D444S;S16.0X080-SO-8.8-G- SRUBA OCZKOWA DIN444;;1199;Śruby - inne S16.0X080-SO-8.8-G- SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199160080S88D787T;S16.0X080-ML-S-08.8- SRUBA MLOTK DIN787;;1199;Śruby - inne S16.0X080-ML-S-08.8- SRUBA MLOTK DIN787;st-stal-weglowa;318;5;272
1199160100MD444S;S16.0X100-SO-M- SRUBA OCZKOWA DIN444;;1199;Śruby - inne S16.0X100-SO-M- SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199160120G88D444S;S16.0X120-SO-8.8-G- SRUBA OCZKOWA DIN444;;1199;Śruby - inne S16.0X120-SO-8.8-G- SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199200100B46D444S;S20.0X100-SO-B-04.6 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S20.0X100-SO-B-04.6 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199200120B88D444T;S20.0X120-SO-B-08.8 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S20.0X120-SO-B-08.8 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199240120B88D444T;S24.0X120-SO-B-08.8 SRUBA OCZKOWA DIN444;;1199;Śruby - inne S24.0X120-SO-B-08.8 SRUBA OCZKOWA DIN444;st-stal-weglowa;318;5;272
1199360160S88D787S;S36.0X160-ML-S-8.8- SRUBA MLOTK DIN787;;1199;Śruby - inne S36.0X160-ML-S-8.8- SRUBA MLOTK DIN787;st-stal-weglowa;318;5;272
1199360600B10S;SRUBA DW M36x600 10.9 B WG RYS.;;1199;Śruby - inne SRUBA DW M36x600 10.9 B WG RYS.;st-stal-weglowa;318;5;272
1199360600B10WGS;SRUBA DW M36x600 10.9 B  WG RYS.;;1199;Śruby - inne SRUBA DW M36x600 10.9 B  WG RYS.;st-stal-weglowa;318;5;272
1199360665B10WGS;SRUBA DW M45x655 10.9 B  WG RYS.;;1199;SRUBA DW M45x655 10.9 B  WG RYS.;;318;5;272
1199360685B10WGS;SRUBA DW M52x685 10.9 B  WG RYS.;;1199;SRUBA DW M52x685 10.9 B  WG RYS.;;318;5;272
1199450655B10S;SRUBA DW M45x655 10.9 B WG RYS.;;1199;Śruby - inne SRUBA DW M45x655 10.9 B WG RYS.;st-stal-weglowa;318;5;272
1199450665B10WGS;SRUBA DW M45x655 10.9 B  WG RYS.;;1199;Śruby - inne SRUBA DW M45x655 10.9 B  WG RYS.;st-stal-weglowa;318;5;272
1199520685B10S;SRUBA DW M52x685 10.9 B WG RYS.;;1199;Śruby - inne SRUBA DW M52x685 10.9 B WG RYS.;st-stal-weglowa;318;5;272
1199520685B10WGS;SRUBA DW M52x685 10.9 B  WG RYS.;;1199;Śruby - inne SRUBA DW M52x685 10.9 B  WG RYS.;st-stal-weglowa;318;5;272
1202160016IMS914T;V16.0X016-VD-IM-S-DIN 914 WK.DOCI.45H;;1202;Wkręt dociskowy z końcem stożkowym V16.0X016-VD-IM-S-DIN914 WK.DOCI.45H;;475;2;474
1205030004ZWS4766T;V03.0X004-VD-ZW-S-ISO4766 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V03.0X004-VD-ZW-S-ISO4766 WK.DOCI.14H;;348;4;303
1205030006ZWM4766T;V03.0X006-VD-ZW-M-ISO4766 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V03.0X006-VD-ZW-M-ISO4766 WK.DOCI.;;348;4;303
1205030006ZWS4766T;V03.0X006-VD-ZW-S-ISO4766 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V03.0X006-VD-ZW-S-ISO4766 WK.DOCI.14H;;348;4;303
1205040006ZWPA551T;V04.0X006-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X006-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205040008ZWPA551T;V04.0X008-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X008-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205040010ZWPA551T;V04.0X010-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X010-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205040012ZWB4766T;V04.0X012-VD-ZW-B-ISO4766 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V04.0X012-VD-ZW-B-ISO4766 WK.DOCI.14H;;348;4;303
1205040012ZWPA551T;V04.0X012-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X012-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205040016ZWB4766T;V04.0X016-VD-ZW-B-ISO4766 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V04.0X016-VD-ZW-B-ISO4766 WK.DOCI.14H;;348;4;303
1205040016ZWPA551T;V04.0X016-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X016-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205040020ZWPA551T;V04.0X020-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X020-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205040025ZWPA551T;V04.0X025-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X025-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205040030ZWS551T;V04.0X030-VD-ZW-S-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V04.0X030-VD-ZW-S-DIN551 WK.DOCI.;;348;4;303
1205050006ZWPA551T;V05.0X006-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V05.0X006-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205050008ZWB4766T;V05.0X008-VD-ZW-B-ISO4766 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V05.0X008-VD-ZW-B-ISO4766 WK.DOCI.14H;;348;4;303
1205050008ZWPA551T;V05.0X008-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V05.0X008-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205050010ZWPA551T;V05.0X010-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V05.0X010-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205050012ZWB4766T;V05.0X012-VD-ZW-B-ISO4766 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V05.0X012-VD-ZW-B-ISO4766 WK.DOCI.14H;;348;4;303
1205050012ZWB551T;V05.0X012-VD-ZW-B-DIN551 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V05.0X012-VD-ZW-B-DIN551 WK.DOCI.14H;;348;4;303
1205050012ZWPA551T;V05.0X012-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V05.0X012-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205050016ZWPA551T;V05.0X016-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V05.0X016-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205050020ZWB4766T;V05.0X020-VD-ZW-B-ISO4766 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V05.0X020-VD-ZW-B-ISO4766 WK.DOCI.14H;;348;4;303
1205050050ZWB551T;V05.0X050-VD-ZW-B-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V05.0X050-VD-ZW-B-DIN551 WK.DOCI.;;348;4;303
1205060008ZWPA551T;V06.0X008-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V06.0X008-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205060010ZWPA551T;V06.0X010-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V06.0X010-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205060012ZWB551T;V06.0X012-VD-ZW-B-DIN551 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V06.0X012-VD-ZW-B-DIN551 WK.DOCI.14H;;348;4;303
1205060012ZWPA551T;V06.0X012-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V06.0X012-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205060016ZWPA551T;V06.0X016-VD-ZW-PA-DIN551 WK.DOCI.;;1205;Wkręty dociskowe DIN551 V06.0X016-VD-ZW-PA-DIN551 WK.DOCI.;;348;4;303
1205060016ZWS551T;V06.0X016-VD-ZW-S-DIN551 WK.DOCI.14H;;1205;Wkręty dociskowe DIN551 V06.0X016-VD-ZW-S-DIN551 WK.DOCI.14H;;348;4;303
